scope,layer,head,removed_fraction,baseline_loss,edited_loss,delta_loss,baseline_ppl,edited_ppl,delta_ppl,para_ratio,para_over_ref,edit_over_y,edit_over_ref,tokens,samples
single_head,31,3,1.0,3.0450992601811366,3.045329134471346,0.0002298742902091533,21.012116765887363,21.01694746652038,0.004830700633018381,0.2111847678972539,0.11082544192804991,0.373502126720521,0.11082544241523987,19526.0,128
single_head,31,4,1.0,3.0450992601811366,3.0454665589110355,0.00036729872989882395,21.012116765887363,21.01983590721658,0.00771914132921836,0.06590898935213248,0.02265763727336703,0.1870772818495944,0.022657637151569546,19526.0,128
single_head,31,5,1.0,3.0450992601811366,3.0449932691907584,-0.00010599099037822413,21.012116765887363,21.009889788843243,-0.0022269770441205594,0.06035034111480908,0.01987410030145755,0.1714797681318846,0.019874100240558804,19526.0,128
single_head,31,6,1.0,3.0450992601811366,3.04498235375669,-0.00011690642444683874,21.012116765887363,21.009660458028087,-0.0024563078592763077,0.057186422189685726,0.018995277787229262,0.16675190541936064,0.018995277543634292,19526.0,128
single_head,31,7,1.0,3.0450992601811366,3.0450744285063824,-2.4831674754199895e-05,21.012116765887363,21.011595006316046,-0.0005217595713169487,0.058383726556030115,0.017334678377075974,0.16521578188295719,0.01733467825527849,19526.0,128
single_head,31,8,1.0,3.0450992601811366,3.0448981311176446,-0.00020112906349201154,21.012116765887363,21.007891043492297,-0.004225722395066356,0.1720358710940618,0.045427223488136576,0.32644290168927853,0.045427223488136576,19526.0,128
single_head,31,9,1.0,3.0450992601811366,3.043571949640063,-0.0015273105410735788,21.012116765887363,20.980049233234478,-0.03206753265288498,0.2948336127465103,0.1434091321962242,0.4655321279552552,0.14340913122184432,19526.0,128
single_head,31,10,1.0,3.0450992601811366,3.0476439691989206,0.0025447090177839193,21.012116765887363,21.06565457909174,0.05353781320437534,0.4580388357812874,0.15656726296377366,0.5855870116563897,0.15656726296377366,19526.0,128
single_head,31,11,1.0,3.0450992601811366,3.044468690684056,-0.0006305694970807352,21.012116765887363,20.99887134250456,-0.013245423382802102,0.3226341530128762,0.13550368122670842,0.4833559350492397,0.13550368122670842,19526.0,128
single_head,31,12,1.0,3.0450992601811366,3.0449012444545094,-0.0001980157266272542,21.012116765887363,21.007956448235745,-0.004160317651617618,0.0991269970305578,0.027878924743730295,0.20472883124613367,0.02787892486552778,19526.0,128
single_head,31,13,1.0,3.0450992601811366,3.0446339225983943,-0.0004653375827423645,21.012116765887363,21.002341312882457,-0.009775453004905899,0.044003218069843864,0.01559797362501746,0.138794586454467,0.01559797362501746,19526.0,128
single_head,31,14,1.0,3.0450992601811366,3.0454010663066233,0.00030180612548669217,21.012116765887363,21.01845930849771,0.006342542610347834,0.04576404201268845,0.01440294936851219,0.14103875044509673,0.014402949307613445,19526.0,128
single_head,31,15,1.0,3.0450992601811366,3.0453514529705585,0.00025219278942190115,21.012116765887363,21.01741653848034,0.005299772592977092,0.05045967053331787,0.01630588046740146,0.15260579047075176,0.016305880406502715,19526.0,128
